"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"325380","","","","","2001-07-30","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"325381","","","","","2001-07-29","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"325397","","","","","2001-07-30","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"325398","","","","","2001-07-30","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"325399","","","","","2001-07-29","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"325414","","","","","2001-07-24","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"325415","","","","","2001-07-22","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"325416","","","","","2001-07-22","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"325432","HEB SUNFLOWER SEEDS","2016-04-18","","TX1","2015-09-26","","HN1","","HOUSTON","HEB","TX","41220301614"
"325433","HEB SUNFLOWER SEEDS","2016-04-18","","TX1","2015-09-26","","HN1","","HOUSTON","HEB","TX","41220301614"
"325434","HEB SUNFLOWER SEEDS","2016-04-18","","TX1","2015-09-26","","HN1","","HOUSTON","HEB","TX","41220301614"
"325435","HYVEE SUNFLOWER SEEDS","2016-06-20","","IA","2015-09-19","","2736253D FA19","","ESTHERVILLE","HY VEE FOOD STORE","IA","75450127478"
"325436","HYVEE SUNFLOWER SEEDS","2016-06-20","","IA","2015-09-19","","2736253D FA19","","ESTHERVILLE","HY VEE FOOD STORE","IA","75450127478"
"325440","","2016-07-09","","CA1","2015-09-27","","11635","","PALMDALE","WALMART SUPERCENTER","CA","29000015463"
"325441","","2016-07-09","","CA1","2015-09-27","","11633","","PALMDALE","WALMART SUPERCENTER","CA","29000015463"
"325442","","2016-07-09","","CA1","2015-09-27","","11634","","PALMDALE","WALMART SUPERCENTER","CA","29000015463"
"325443","","2016-07-09","","CA1","2015-09-27","","11637","","PALMDALE","WALMART SUPERCENTER","CA","29000015463"
"325444","","2016-07-09","","CA1","2015-09-27","","11637","","PALMDALE","WALMART SUPERCENTER","CA","29000015463"
"325445","","2016-07-09","","CA1","2015-09-27","","11633","","PALMDALE","WALMART SUPERCENTER","CA","29000015463"
"325450","MY ESSENTIALS SUNFLOWER SEEDS","2017-08-18","","NC1","2015-09-28","","2776788D FA2","","ROANOKE RAPIDS","FOODLION","NC","725439117111"
"325451","MY ESSENTIALS SUNFLOWER SEEDS","2017-07-10","","NC1","2015-09-28","","2776788D FA2","","ROANOKE RAPIDS","FOODLION","NC","725439117111"
"325452","MY ESSENTIALS SUNFLOWER SEEDS","2017-07-10","","NC1","2015-09-28","","2776788D FA2","","ROANOKE RAPIDS","FOODLION","NC","725439117111"
"325453","MY ESSENTIALS SUNFLOWER SEEDS","2017-08-18","","NC1","2015-09-28","","2776788D FA2","","ROANOKE RAPIDS","FOODLION","NC","725439117111"
"325454","NATURES HARVEST SUNFLOWER SEEDS","2016-04-20","","NE1","2015-10-02","","201X522","","HASTINGS ","WALMART SUPERCENTER","NE","71725727497"
"325455","NATURES HARVEST SUNFLOWER SEEDS","2016-04-20","","NE1","2015-10-02","","201X522","","HASTINGS ","WALMART SUPERCENTER","NE","71725727497"
"325461","SCHNUCKS SUNFLOWER SEEDS","2017-07-27","","IN1","2015-09-29","","2765616 FB2 192054","","NEWBURGH","SCHNUCK MARKET","IN","41318220346"
"325462","SCHNUCKS SUNFLOWER SEEDS","2017-07-27","","IN1","2015-09-29","","2765616 FB2 192108","","NEWBURGH","SCHNUCK MARKET","IN","41318220346"
"325463","FOOD CLUB SUNFLOWER SEEDS","2017-01-27","","AZ1","2015-09-27","","6A1","","TUCSON","BASHAS MARKET","AZ","36800416932"
"325464","FOOD CLUB SUNFLOWER SEEDS","2017-01-27","","AZ1","2015-09-27","","6A1","","TUCSON","BASHAS MARKET","AZ","36800416932"
"325480","SNACK ARTIST SUNFLOWER SEEDS","2016-08-12","","CA2","2015-10-06","","L292058 S4140","","BONITA","VONS MARKET","CA","21130293049"
"325481","SNACK ARTIST SUNFLOWER SEEDS","2016-08-12","","CA2","2015-10-06","","L292058 S4140","","BONITA","VONS MARKET","CA","21130293049"
"325482","SNACK ARTIST SUNFLOWER SEEDS","2016-08-12","","CA2","2015-10-06","","L292058 S4140","","BONITA","VONS MARKET","CA","21130293049"
"325483","SNACK ARTIST SUNFLOWER SEEDS","2016-08-12","","CA2","2015-10-06","","L292058 S4140","","BONITA","VONS MARKET","CA","21130293049"
"325484","ESSENTIAL EVERYDAY SUNFLOWER SEEDS","2016-12-27","","PA1","2015-09-27","","6A1","","PITTSBURGH","SHOP N SAVE","PA","41303015117"
"325485","ESSENTIAL EVERYDAY SUNFLOWER SEEDS","2016-12-27","","PA1","2015-09-27","","6A1","","PITTSBURGH","SHOP N SAVE","PA","41303015117"
"325486","ESSENTIAL EVERYDAY SUNFLOWER SEEDS","2016-12-27","","PA1","2015-09-27","","6A1","","PITTSBURGH","SHOP N SAVE","PA","41303015117"
"325487","ESSENTIAL EVERYDAY SUNFLOWER SEEDS","2016-12-27","","PA1","2015-09-27","","6A1","","PITTSBURGH","SHOP N SAVE","PA","41303015117"
"325503","DAVID ROASTED AND SALTED SUNFLOWER SEEDS","2016-03-06","","NJ1","2015-09-28","","21765161SRQ","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","26200460727"
"325504","DAVID ROASTED AND SALTED SUNFLOWER SEEDS","2016-03-06","","NJ1","2015-09-28","","21765161SRQ","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","26200460727"
"325505","DAVID ROASTED AND SALTED SUNFLOWER SEEDS","2016-03-06","","NJ1","2015-09-28","","21765161SRQ","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","26200460727"
"325506","DAVID ROASTED AND SALTED SUNFLOWER SEEDS","2016-03-06","","NJ1","2015-09-28","","21765161SRQ","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","26200460727"
"325507","LAURA LYNN SUNFLOWER SEEDS","2017-07-27","","GA1","2015-09-29","","2759337D FA2","","LOCUST GROVE","INGLES SUPERMARKET","GA","86854006634"
"325508","LAURA LYNN SUNFLOWER SEEDS","2017-07-27","","GA1","2015-09-29","","2759337D FA2","","LOCUST GROVE","INGLES SUPERMARKET","GA","86854006634"
"325526","PUBLIX MILD SAUSAGE","2016-03-24","","GA1","2016-03-15","","66922 10:40:28","","MCDONOUGH","PUBLIX","GA","41415146808"
"325527","PUBLIX MILD SAUSAGE","2016-03-24","","GA1","2016-03-15","","66922 10:40:41","","MCDONOUGH","PUBLIX","GA","41415146808"
"325528","PREMIO SWEET SAUSAGE","2016-03-23","","NJ1","2016-03-14","","68921 13:19:27","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","28364120318"
"325529","PREMIO SWEET SAUSAGE","2016-03-23","","NJ1","2016-03-14","","68921 13:19:34","","NORTH BRUNSWICK","SAKER SHOPRITE","NJ","28364120318"
"325534","VILLA ROMA SWEET SAUSAGE","2016-03-26","","AZ1","2016-03-13","","","","TUCSON","SAFEWAY","AZ","51613001014"
"325535","VILLA ROMA SWEET SAUSAGE","2016-03-26","","AZ1","2016-03-13","","","","TUCSON","SAFEWAY","AZ","51613001014"
"325536","GREAT VALUE MILD ITALIAN SAUSAGE","2016-03-20","","IN1","2016-03-15","","6E3GMC","","NEWBURGH","WALMART","IN","78742080123"
"325537","GREAT VALUE MILD ITALIAN SAUSAGE","","","IN1","2016-03-15","","6E3GMC","","NEWBURGH","WALMART","IN","78742080123"
"325542","VILLA ROMA HOT SAUSAGE","2016-03-21","","CA1","2016-03-13","","","","PALMDALE","STATER BROS MARKET","CA","51613001021"
"325543","VILLA ROMA HOT SAUSAGE","2016-03-21","","CA1","2016-03-13","","","","PALMDALE","STATER BROS MARKET","CA","51613001021"
"325544","UNCLE CHARLEYS SWEET SAUSAGE","2016-03-17","","PA1","2016-03-13","","COO7302 081557","","PITTSBURGH","SHOP N SAVE","PA","721714006019"
"325545","UNCLE CHARLEYS SWEET SAUSAGE","2016-03-17","","PA1","2016-03-13","","COO7302 081757","","PITTSBURGH","SHOP N SAVE","PA","721714006019"
"325550","KROGER MILD SAUSAGE","2016-04-11","","CA2","2016-03-13","","","","SAN DIEGO","RALPHS GROCERY","CA","11110972606"
"325551","KROGER MILD SAUSAGE","2016-04-11","","CA2","2016-03-13","","","","SAN DIEGO","RALPHS GROCERY","CA","11110972606"
"325552","KROGER SWEET SAUSAGE","2016-03-22","","KY1","2016-03-14","","","","HARRODSBURG","KROGER","KY","11110972811"
"325560","HYVEE MILD SAUSAGE","2016-03-25","","IA","2016-03-12","","","","ESTHERVILLE","HYVEE FOOD STORE","IA","233463705001"
"325561","HYVEE MILD SAUSAGE","2016-03-25","","IA","2016-03-12","","","","ESTHERVILLE","HYVEE FOOD STORE","IA","233463705001"
"325562","HEB SWEET SAUSAGE","2016-03-17","","TX1","2016-03-13","","7231 064 08:31","","HOUSTON","HEB","TX","238801903064"
"325563","HEB SWEET SAUSAGE","2016-03-17","","TX1","2016-03-13","","7231 064 08:38","","HOUSTON","HEB","TX","238801903064"
"325573","","2016-03-24","","GA1","2016-03-15","","","","LOCUST GROVE","INGLES SUPERMARKET","GA","77782008135"
"325574","","2016-03-24","","GA1","2016-03-15","","","","LOCUST GROVE","INGLES SUPERMARKET","GA","77782008135"
"325575","","2016-03-24","","IN1","2016-03-15","","6G3GGB","","NEWBURGH","WALMART","IN","77782008135"
"325576","","2016-03-24","","IN1","2016-03-15","","6G3GGB","","NEWBURGH","WALMART","IN","77782008135"
"325581","GREAT VALUE MILD ITALIAN SAUSAGE","","","NE1","2016-03-13","","5E8GMC","","HASTINGS","WALMART SUPERCENTER","NE","78742080123"
"325582","GREAT VALUE MILD ITALIAN SAUSAGE","","","NE1","2016-03-13","","5E8GMC","","HASTINGS","WALMART SUPERCENTER","NE","78742080123"
"325583","GREAT VALUE MILD ITALIAN SAUSAGE","2016-03-24","","NC1","2016-03-14","","","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","78742080123"
"325584","GREAT VALUE MILD ITALIAN SAUSAGE","2016-03-24","","NC1","2016-03-14","","","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","78742080123"
"325599","","2016-03-24","","KY1","2016-03-14","","","","HARRODSBURG","KROGER","KY","77782008166"
"325600","","2016-03-27","","KY1","2016-03-14","","","","HARRODSBURG","KROGER","KY","77782008166"
"325601","","2016-03-30","","CA2","2016-03-13","","333","","BONITA","VONS MARKET","CA","77782008166"
"325602","","2016-03-30","","CA2","2016-03-13","","333","","BONITA","VONS MARKET","CA","77782008166"
"325610","","2016-03-25","","IA","2016-03-12","","","","ESTHERVILLE","FAREWAY STORE","IA","77782008166"
"325611","","2016-03-25","","IA","2016-03-12","","","","ESTHERVILLE","FAREWAY STORE","IA","77782008166"
"325625","","2016-03-22","","NC1","2016-03-14","","","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","77782008166"
"325626","","2016-03-22","","NC1","2016-03-14","","","","ROANOKE RAPIDS","WALMART SUPERCENTER","NC","77782008166"
"325627","","","","NE1","2016-03-13","","","","HASTINGS","WALMART SUPERCENTER","NE","77782008166"
"325628","","","","NE1","2016-03-13","","","","HASTINGS","WALMART SUPERCENTER","NE","77782008166"
"325642","","2016-03-25","","PA1","2016-03-13","","","","PITTSBURGH","GIANT EAGLE MARKET","PA","77782008166"
"325643","","2016-03-26","","CA1","2016-03-13","","","","PALMDALE","STATER BROS MARKET","CA","77782008166"
"325644","","2016-03-26","","CA1","2016-03-13","","","","PALMDALE","STATER BROS MARKET","CA","77782008166"
"325645","","2016-03-25","","PA1","2016-03-13","","","","PITTSBURGH","GIANT EAGLE MARKET","PA","77782008166"
"325660","KROGER BREAD","2010-04-07","","","2010-03-29","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110001207"
"325661","AMERICAS CHOICE LARGE WHITE","2010-03-31","","","2010-03-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807170007"
"325670","KROGER BREAD","2010-04-06","","","2010-03-30","Retail store","","","PORT HURON","Kroger Store","MI","11110001207"
"325671","GREAT VALUE WHITE","2010-04-06","","","2010-03-31","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742285429"
"325680","SUNNYSIDE FARMS BREAD","","","","2010-03-29","Retail store","","2010-04-08","PLEASANTON","Albertsons","CA","71544205302"
"325681","LOWES FOOD STORE","2010-04-04","","","2010-03-30","Retail store","","","HILLSBOROUGH","Lowes Food Store","NC","41643002005"
"325690","PUBLIX BREAD","2010-04-04","","","2010-03-30","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415300903"
"325699","SAFEWAY PREMIUM WHITE","2010-04-01","","","2010-03-27","Retail store","","","PARADISE","Safeway","CA","21130183395"
"325700","FOOD WORLD SANDWICH BREAD","2010-04-08","","","2010-03-29","Retail store","","","TRUSSVILLE","Food World","AL","41180000152"
"325709","SHOP RITE ROUND TOP WHITE","","","","2010-03-29","Retail store","","2010-04-04","WATERBURY","Shop Rite","CT","41190571918"
"325710","SAFEWAY PREMIUM WHITE","2010-04-04","","","2010-03-29","Retail store","","","DENVER","Safeway","CO","21130183395"
"325719","FOOD WORLD SANDWICH BREAD","2010-04-08","","","2010-03-29","Retail store","","","TRUSSVILLE","Food World","AL","41180000152"
"325726","AMERICAS CHOICE LARGE WHITE","2010-04-03","","","2010-03-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807170007"
"325733","SUNNYSIDE FARMS BREAD","","","","2010-03-29","Retail store","","2010-04-06","PLEASANTON","Albertsons","CA","71544205302"
"325740","SAFEWAY PREMIUM WHITE","2010-04-01","","","2010-03-27","Retail store","","","PARADISE","Safeway","CA","21130183395"
"325747","KROGER BREAD","2010-04-07","","","2010-03-29","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110001207"
"325754","LOWES FOOD STORE","2010-04-04","","","2010-03-30","Retail store","","","HILLSBOROUGH","Lowes Food Store","NC","41643002005"
"325761","SHOP RITE ROUND TOP WHITE","","","","2010-03-29","Retail store","","2010-04-04","WATERBURY","Shop Rite","CT","41190571918"
"325768","KROGER BREAD","2010-04-04","","","2010-03-30","Retail store","","","PORT HURON","Kroger Store","MI","11110001207"
"325775","PUBLIX BREAD","2010-04-04","","","2010-03-30","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415300903"
"325782","GREAT VALUE WHITE","2010-04-06","","","2010-03-31","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742285429"
"325789","SAFEWAY PREMIUM WHITE","2010-04-04","","","2010-03-29","Retail store","","","DENVER","Safeway","CO","21130183395"
"325796","","","","","2010-03-29","Retail store","","2010-03-31","BELTON","Hy-Vee","MO","14100071143"
"325797","","","","","2010-03-30","Retail store","","2010-04-07","LAKE WORTH","Publix Super Market","FL","14100071143"
"325811","","2010-04-04","","","2010-03-29","Retail store","","","DENVER","Safeway","CO","14100071143"
"325812","","2010-04-05","","","2010-03-29","Retail store","","","WATERBURY","Shop Rite","CT","14100071143"
"325826","","","","","2010-03-30","Retail store","","2010-04-07","PORT HURON","Kroger Store","MI","14100071143"
"325827","","2010-04-05","","","2010-03-30","Retail store","","","COLLEGE POINT","Waldbaum","NY","14100071143"
"325828","","2010-04-03","","","2010-03-30","Retail store","4L123:13","","CARRBORO","Food Lion","NC","14100071143"
"325842","","","","","2010-03-29","Retail store","","2010-04-10","ANDERSON","Pay Less Super Market","IN","72945705449"
"325843","","","","","2010-03-29","Retail store","","2010-04-08","BELTON","Hy-Vee","MO","72945705449"
"325857","","","","","2010-03-27","Retail store","","2010-04-06","PARADISE","Safeway","CA","72945905449"
"325858","","","","","2010-03-29","Retail store","","2010-04-08","BESSEMER","WalMart Supercenter","AL","72945705449"
"325873","","2016-01-22","","IN1","2016-01-08","","P963 513023635 R12:16","","NEWBURGH","WALMART","IN","642205549757"
"325874","","2016-01-22","","IN1","2016-01-08","","P963 512823575 S16:00","","NEWBURGH","WALMART","IN","642205549757"
"325875","","2016-01-22","","IN1","2016-01-08","","P963 513023635 R12:16","","NEWBURGH","WALMART","IN","642205549757"
"325876","","2016-01-22","","IN1","2016-01-08","","P963 513023635 R12:16","","NEWBURGH","WALMART","IN","642205549757"
"325882","","2016-03-08","","NC1","2016-01-09","","P-2435 01A 02:29:35","","ROANOKE RAPIDS","FOOD LION","NC","44500341157"
"325883","","2016-03-08","","NC1","2016-01-09","","P-2435 01C 02:28:58","","ROANOKE RAPIDS","FOOD LION","NC","44500341157"
"325884","","2016-03-28","","NC1","2016-01-09","","P-2485 01C 12:30:58","","ROANOKE RAPIDS","FOOD LION","NC","44500341157"
"325885","","2016-03-28","","NC1","2016-01-09","","P-2435 01A 12:30:53","","ROANOKE RAPIDS","FOOD LION","NC","44500341157"
"325892","","2016-01-30","","TX1","2016-01-09","","10:06 A015332510 06","","HOUSTON","HEB","TX","77900192579"
"325893","","2016-02-02","","TX1","2016-01-09","","1842 P32166 A015335520 07","","HOUSTON","HEB","TX","77900192579"
"325894","","2016-02-02","","TX1","2016-01-09","","1842 P32166 A015335520 07","","HOUSTON","HEB","TX","77900192579"
"325895","","2016-02-02","","TX1","2016-01-09","","1842 32166 A015335520 07","","HOUSTON","HEB","TX","77900192579"
"325896","","2016-01-30","","AZ1","2016-01-11","","20:55 A015332520 06","","TUCSON","BASHAS MARKET","AZ","77900192579"
"325897","","2016-01-30","","AZ1","2016-01-11","","20:55 A015332520 06","","TUCSON","BASHAS MARKET","AZ","77900192579"
"325898","","2016-01-30","","AZ1","2016-01-11","","20:55 A015332520 06","","TUCSON","BASHAS MARKET","AZ","77900192579"
"325899","","2016-01-26","","AZ1","2016-01-11","","11:18 A015328510 05","","TUCSON","BASHAS MARKET","AZ","77900192579"
"325911","","2016-01-23","","NE1","2016-01-12","","P963 513123645 I14:18","","HASTINGS","WALMART SUPERCENTER","NE","642205549757"
"325912","","2016-01-23","","NE1","2016-01-12","","P963 513123645 I14:18","","HASTINGS","WALMART SUPERCENTER","NE","642205549757"
"325913","","2016-01-23","","NE1","2016-01-12","","P963 513123645 I14:18","","HASTINGS","WALMART SUPERCENTER","NE","642205549757"
"325914","","2016-10-09","","KY1","2016-01-11","","P963 510902805 N16:22","","HARRODSBURG","KROGER","KY","642205551071"
